"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
48113019032,48,113,019032,"75-84",0.420244,65514,27532,517480,731696,11.2,0.0875,1.7213
48113019032,48,113,019032,"85 and older",1,37982,37982,214216,214216,5.6,0.0785,2.4974
48113019033,48,113,019033,"Under 1",0.005804,100000,580,99478,7827193,78.3,0.0044,2.1309
48113019033,48,113,019033,"1-4",0.001199,99420,119,397440,7727715,77.7,0.0003,2.1153
48113019033,48,113,019033,"5-14",0.001126,99300,112,992445,7330275,73.8,0.0002,2.1177
48113019033,48,113,019033,"15-24",0.010246,99189,1016,986805,6337830,63.9,0.0047,2.1201
48113019033,48,113,019033,"25-34",0.006809,98172,668,978381,5351025,54.5,0.004,2.1232
48113019033,48,113,019033,"35-44",0.010023,97504,977,970153,4372644,44.8,0.0051,2.1281
48113019033,48,113,019033,"45-54",0.025381,96527,2450,953017,3402491,35.2,0.0109,2.1396
48113019033,48,113,019033,"55-64",0.047771,94077,4494,918297,2449475,26,0.0136,2.1677
48113019033,48,113,019033,"65-74",0.130409,89583,11682,837414,1531178,17.1,0.0333,2.2545
48113019033,48,113,019033,"75-84",0.561594,77900,43748,560261,693764,8.9,0.1236,2.5375
48113019033,48,113,019033,"85 and older",1,34152,34152,133503,133503,3.9,0.3413,5.215
48113019034,48,113,019034,"Under 1",0.010555,100000,1056,99050,7867053,78.7,0.0055,2.4197
48113019034,48,113,019034,"1-4",0.001075,98944,106,395565,7768003,78.5,0.0002,2.4047
48113019034,48,113,019034,"5-14",0.001194,98838,118,987791,7372438,74.6,0.0002,2.4073
48113019034,48,113,019034,"15-24",0.002392,98720,236,986020,6384647,64.7,0.0024,2.4101
48113019034,48,113,019034,"25-34",0.010449,98484,1029,979694,5398627,54.8,0.0048,2.4116
48113019034,48,113,019034,"35-44",0.018843,97455,1836,965367,4418933,45.3,0.0075,2.4248
48113019034,48,113,019034,"45-54",0.059505,95619,5690,927737,3453566,36.1,0.0154,2.4516
48113019034,48,113,019034,"55-64",0.059301,89929,5333,872623,2525829,28.1,0.0148,2.5497
48113019034,48,113,019034,"65-74",0.14624,84596,12371,784103,1653206,19.5,0.0384,2.6828
48113019034,48,113,019034,"75-84",0.266667,72225,19260,625947,869103,12,0.0822,3.0474
48113019034,48,113,019034,"85 and older",1,52965,52965,243156,243156,4.6,0.1905,4.0142
48113019035,48,113,019035,"Under 1",0.008635,100000,863,99223,7708634,77.1,0.0037,2.6117
48113019035,48,113,019035,"1-4",0.001136,99137,113,396321,7609411,76.8,0.0002,2.6181
48113019035,48,113,019035,"5-14",0.00214,99024,212,989180,7213090,72.8,0.0022,2.621
48113019035,48,113,019035,"15-24",0.007351,98812,726,984489,6223910,63,0.0043,2.6225
48113019035,48,113,019035,"25-34",0.012699,98086,1246,974629,5239421,53.4,0.0044,2.6296
48113019035,48,113,019035,"35-44",0.019485,96840,1887,958966,4264792,44,0.0068,2.6543
48113019035,48,113,019035,"45-54",0.04313,94953,4095,929055,3305826,34.8,0.0128,2.693
48113019035,48,113,019035,"55-64",0.073801,90858,6705,875052,2376771,26.2,0.0198,2.7835
48113019035,48,113,019035,"65-74",0.082335,84152,6929,806881,1501719,17.8,0.0288,2.9654
48113019035,48,113,019035,"75-84",0.44586,77224,34431,600083,694838,9,0.2949,3.2015
48113019035,48,113,019035,"85 and older",1,42793,42793,94755,94755,2.2,0.8805,4.3173
48113019036,48,113,019036,"Under 1",0.004172,100000,417,99625,8090815,80.9,0.0007,1.1576
48113019036,48,113,019036,"1-4",0.000613,99583,61,398209,7991190,80.2,0.0002,1.1612
48113019036,48,113,019036,"5-14",0.000682,99522,68,994878,7592981,76.3,0.0001,1.1618
48113019036,48,113,019036,"15-24",0.005355,99454,533,991876,6598103,66.3,0.0009,1.1625
48113019036,48,113,019036,"25-34",0.006999,98921,692,985752,5606226,56.7,0.0013,1.1676
48113019036,48,113,019036,"35-44",0.008711,98229,856,978012,4620474,47,0.0011,1.1737
48113019036,48,113,019036,"45-54",0.022512,97373,2192,962773,3642462,37.4,0.0026,1.1831
48113019036,48,113,019036,"55-64",0.052164,95181,4965,926987,2679690,28.2,0.0055,1.2071
48113019036,48,113,019036,"65-74",0.123025,90216,11099,846668,1752703,19.4,0.0156,1.2656
48113019036,48,113,019036,"75-84",0.367261,79117,29057,645890,906035,11.5,0.0747,1.4132
48113019036,48,113,019036,"85 and older",1,50061,50061,260145,260145,5.2,0.0697,1.8809
48113019037,48,113,019037,"Under 1",0.003013,100000,301,99729,7901274,79,0.0031,1.4857
48113019037,48,113,019037,"1-4",0.000667,99699,66,398662,7801545,78.3,0.0002,1.4704
48113019037,48,113,019037,"5-14",0.000735,99632,73,995956,7402883,74.3,0.0001,1.4713
48113019037,48,113,019037,"15-24",0.012361,99559,1231,989436,6406927,64.4,0.0073,1.4724
48113019037,48,113,019037,"25-34",0.008323,98328,818,979191,5417491,55.1,0.006,1.4223
48113019037,48,113,019037,"35-44",0.018322,97510,1787,966167,4438299,45.5,0.0085,1.4017
48113019037,48,113,019037,"45-54",0.022989,95723,2201,946231,3472133,36.3,0.0084,1.3826
48113019037,48,113,019037,"55-64",0.049333,93523,4614,912160,2525901,27,0.0131,1.3884
48113019037,48,113,019037,"65-74",0.157092,88909,13967,819257,1613742,18.2,0.0309,1.4252
48113019037,48,113,019037,"75-84",0.463768,74942,34756,575643,794485,10.6,0.1078,1.5909
48113019037,48,113,019037,"85 and older",1,40186,40186,218841,218841,5.4,0.0707,2.0961
48113019039,48,113,019039,"Under 1",0.007513,100000,751,99324,8279494,82.8,0.004,2.2731
48113019039,48,113,019039,"1-4",0.004761,99249,473,396050,8180170,82.4,0.0036,2.2654
48113019039,48,113,019039,"5-14",0.003092,98776,305,986234,7784121,78.8,0.0032,2.2578
48113019039,48,113,019039,"15-24",0.00962,98471,947,979970,6797887,69,0.0051,2.2526
48113019039,48,113,019039,"25-34",0.006962,97523,679,971839,5817917,59.7,0.0042,2.2503
48113019039,48,113,019039,"35-44",0.017445,96844,1689,959997,4846078,50,0.0064,2.2541
48113019039,48,113,019039,"45-54",0.046503,95155,4425,929424,3886081,40.8,0.0113,2.2747
48113019039,48,113,019039,"55-64",0.068087,90730,6178,876412,2956656,32.6,0.015,2.3435
48113019039,48,113,019039,"65-74",0.126141,84552,10665,792197,2080244,24.6,0.0241,2.4695
48113019039,48,113,019039,"75-84",0.356426,73887,26335,607193,1288048,17.4,0.0687,2.7576
48113019039,48,113,019039,"85 and older",1,47552,47552,680854,680854,14.3,0.0183,3.7557
48113019040,48,113,019040,"Under 1",0.001226,100000,123,99890,8099675,81,0.0012,1.5647
48113019040,48,113,019040,"1-4",0.000736,99877,74,399363,7999785,80.1,0.0002,1.5634
48113019040,48,113,019040,"5-14",0.000919,99804,92,997581,7600422,76.2,0.0002,1.5645
48113019040,48,113,019040,"15-24",0.006466,99712,645,993898,6602842,66.2,0.0047,1.5658
48113019040,48,113,019040,"25-34",0.002641,99067,262,989366,5608944,56.6,0.0019,1.549
48113019040,48,113,019040,"35-44",0.009241,98806,913,983493,4619578,46.8,0.0039,1.55
48113019040,48,113,019040,"45-54",0.029395,97893,2878,964540,3636085,37.1,0.0101,1.5555
48113019040,48,113,019040,"55-64",0.059716,95015,5674,921783,2671545,28.1,0.0163,1.5651
48113019040,48,113,019040,"65-74",0.138889,89341,12409,831370,1749763,19.6,0.0367,1.6093
48113019040,48,113,019040,"75-84",0.316011,76933,24312,647770,918393,11.9,0.0693,1.7239
48113019040,48,113,019040,"85 and older",1,52621,52621,270623,270623,5.1,0.087,2.3011
48113019041,48,113,019041,"Under 1",0.005768,100000,577,99481,7916025,79.2,0.0012,1.8068
48113019041,48,113,019041,"1-4",0.000704,99423,70,397553,7816544,78.6,0.0002,1.8149
48113019041,48,113,019041,"5-14",0.000876,99353,87,993097,7418991,74.7,0.0002,1.8161
48113019041,48,113,019041,"15-24",0.023734,99266,2356,980882,6425894,64.7,0.0143,1.8176
48113019041,48,113,019041,"25-34",0.010215,96910,990,964152,5445012,56.2,0.0074,1.6305
48113019041,48,113,019041,"35-44",0.013986,95920,1342,952495,4480860,46.7,0.0083,1.6009
48113019041,48,113,019041,"45-54",0.040681,94579,3848,926550,3528365,37.3,0.0135,1.5846
48113019041,48,113,019041,"55-64",0.026324,90731,2388,895370,2601815,28.7,0.0092,1.5819
48113019041,48,113,019041,"65-74",0.137056,88343,12108,822889,1706445,19.3,0.0309,1.6084
48113019041,48,113,019041,"75-84",0.441176,76235,33633,594184,883556,11.6,0.0986,1.767
48113019041,48,113,019041,"85 and older",1,42602,42602,289371,289371,6.8,0.0516,2.3817
48113019042,48,113,019042,"Under 1",0.01468,100000,1468,98679,8161554,81.6,0.0129,1.9914
48113019042,48,113,019042,"1-4",0.000705,98532,69,393989,8062875,81.8,0.0002,1.7077
48113019042,48,113,019042,"5-14",0.005019,98463,494,982154,7668886,77.9,0.0036,1.7088
48113019042,48,113,019042,"15-24",0.005737,97968,562,976873,6686732,68.3,0.0041,1.6969
48113019042,48,113,019042,"25-34",0.007321,97406,713,970498,5709859,58.6,0.0044,1.6859
48113019042,48,113,019042,"35-44",0.00366,96693,354,965162,4739361,49,0.0026,1.6816
48113019042,48,113,019042,"45-54",0.031411,96339,3026,948262,3774199,39.2,0.0089,1.6838
48113019042,48,113,019042,"55-64",0.030112,93313,2810,919082,2825937,30.3,0.0098,1.7078
48113019042,48,113,019042,"65-74",0.092838,90503,8402,863022,1906855,21.1,0.0241,1.7409
48113019042,48,113,019042,"75-84",0.155569,82101,12772,757149,1043833,12.7,0.0468,1.8606
48113019042,48,113,019042,"85 and older",1,69329,69329,286684,286684,4.1,0.1254,2.1445
48113019043,48,113,019043,"Under 1",0.006683,100000,668,99399,8087192,80.9,0.004,1.3751
48113019043,48,113,019043,"1-4",0.000645,99332,64,397199,7987794,80.4,0.0001,1.3451
48113019043,48,113,019043,"5-14",0.000756,99268,75,992301,7590595,76.5,0.0001,1.3459
48113019043,48,113,019043,"15-24",0.011765,99193,1167,986091,6598294,66.5,0.0047,1.3469
48113019043,48,113,019043,"25-34",0.009172,98026,899,975761,5612203,57.3,0.0055,1.3305
48113019043,48,113,019043,"35-44",0.018462,97127,1793,962300,4636442,47.7,0.0064,1.31
48113019043,48,113,019043,"45-54",0.013138,95333,1253,947072,3674142,38.5,0.0035,1.3041
48113019043,48,113,019043,"55-64",0.038139,94081,3588,922869,2727070,29,0.0077,1.3158
48113019043,48,113,019043,"65-74",0.112644,90493,10194,853960,1804202,19.9,0.0214,1.3533
48113019043,48,113,019043,"75-84",0.198649,80299,15951,723236,950241,11.8,0.0445,1.4702
48113019043,48,113,019043,"85 and older",1,64348,64348,227005,227005,3.5,0.1424,1.7725
48113019100,48,113,019100,"Under 1",0.004533,100000,453,99592,7908002,79.1,0.0033,1.1059
48113019100,48,113,019100,"1-4",0.000878,99547,87,398012,7808410,78.4,0.0003,1.0786
48113019100,48,113,019100,"5-14",0.000901,99459,90,994145,7410398,74.5,0.0002,1.0793
48113019100,48,113,019100,"15-24",0.003707,99370,368,991855,6416253,64.6,0.0027,1.0802
48113019100,48,113,019100,"25-34",0.00754,99001,747,986281,5424397,54.8,0.0035,1.0724
48113019100,48,113,019100,"35-44",0.00376,98255,369,980701,4438116,45.2,0.0027,1.0661
48113019100,48,113,019100,"45-54",0.0227,97885,2222,967744,3457415,35.3,0.0067,1.0646
48113019100,48,113,019100,"55-64",0.050411,95663,4823,932522,2489671,26,0.013,1.0682
48113019100,48,113,019100,"65-74",0.180337,90841,16382,826499,1557149,17.1,0.0394,1.0836
48113019100,48,113,019100,"75-84",0.43379,74459,32300,583092,730649,9.8,0.0802,1.1139
48113019100,48,113,019100,"85 and older",1,42159,42159,147558,147558,3.5,0.127,1.5553
48113019202,48,113,019202,"Under 1",0.001925,100000,192,99827,8257527,82.6,0.0019,1.8285
48113019202,48,113,019202,"1-4",0.001728,99808,173,398885,8157701,81.7,0.0017,1.825
48113019202,48,113,019202,"5-14",0.002161,99635,215,995274,7758815,77.9,0.0022,1.8228
48113019202,48,113,019202,"15-24",0.002682,99420,267,992864,6763542,68,0.0027,1.8198
48113019202,48,113,019202,"25-34",0.007222,99153,716,987951,5770678,58.2,0.0037,1.8165
48113019202,48,113,019202,"35-44",0.009524,98437,937,979683,4782727,48.6,0.0049,1.819
48113019202,48,113,019202,"45-54",0.022377,97500,2182,964087,3803044,39,0.0078,1.8235
48113019202,48,113,019202,"55-64",0.098697,95318,9408,906140,2838957,29.8,0.0225,1.8443
48113019202,48,113,019202,"65-74",0.103218,85910,8867,814765,1932817,22.5,0.0297,1.928
48113019202,48,113,019202,"75-84",0.322581,77043,24852,646165,1118052,14.5,0.0743,2.0503
48113019202,48,113,019202,"85 and older",1,52190,52190,471887,471887,9,0.0319,2.6053
48113019203,48,113,019203,"Under 1",0.002276,100000,228,99795,8222484,82.2,0.0023,1.3907
48113019203,48,113,019203,"1-4",0.000613,99772,61,398967,8122688,81.4,0.0001,1.3809
48113019203,48,113,019203,"5-14",0.000682,99711,68,996772,7723721,77.5,0.0001,1.3817
48113019203,48,113,019203,"15-24",0.005355,99643,534,993764,6726949,67.5,0.001,1.3826
48113019203,48,113,019203,"25-34",0.003098,99110,307,989561,5733185,57.8,0.0031,1.3887
48113019203,48,113,019203,"35-44",0.011317,98803,1118,982436,4743624,48,0.0066,1.3832
48113019203,48,113,019203,"45-54",0.04662,97685,4554,954075,3761188,38.5,0.0133,1.3681
48113019203,48,113,019203,"55-64",0.062145,93130,5788,902367,2807113,30.1,0.0143,1.3486
48113019203,48,113,019203,"65-74",0.106236,87343,9279,827034,1904746,21.8,0.0258,1.3783
48113019203,48,113,019203,"75-84",0.33221,78064,25934,650971,1077712,13.8,0.0549,1.4435
48113019203,48,113,019203,"85 and older",1,52130,52130,426741,426741,8.2,0.0279,1.8701
48113019204,48,113,019204,"Under 1",0.009194,100000,919,99173,8195965,82,0.0043,2.3329
48113019204,48,113,019204,"1-4",0.000886,99081,88,396147,8096793,81.7,0.0002,2.3273
48113019204,48,113,019204,"5-14",0.000905,98993,90,989481,7700646,77.8,0.0002,2.3293
48113019204,48,113,019204,"15-24",0.003747,98903,371,987180,6711165,67.9,0.0019,2.3314
48113019204,48,113,019204,"25-34",0.006932,98533,683,981912,5723985,58.1,0.0028,2.3369
48113019204,48,113,019204,"35-44",0.00803,97850,786,974568,4742073,48.5,0.0032,2.3485
48113019204,48,113,019204,"45-54",0.021413,97064,2078,960247,3767505,38.8,0.0059,2.3634
48113019204,48,113,019204,"55-64",0.082183,94985,7806,910824,2807258,29.6,0.0205,2.4061
48113019204,48,113,019204,"65-74",0.143726,87179,12530,809143,1896435,21.8,0.0388,2.5523
48113019204,48,113,019204,"75-84",0.401544,74649,29975,596618,1087292,14.6,0.0957,2.8458
48113019204,48,113,019204,"85 and older",1,44674,44674,490673,490673,11,0.0332,4.0092
48113019205,48,113,019205,"Under 1",0.004411,100000,441,99603,8647495,86.5,0.001,2.1663
48113019205,48,113,019205,"1-4",0.000654,99559,65,398106,8547892,85.9,0.0002,2.174
48113019205,48,113,019205,"5-14",0.000764,99494,76,994558,8149786,81.9,0.0001,2.1754
48113019205,48,113,019205,"15-24",0.011841,99418,1177,988292,7155228,72,0.0085,2.177
48113019205,48,113,019205,"25-34",0.005568,98241,547,979671,6166936,62.8,0.0056,2.124
48113019205,48,113,019205,"35-44",0.003267,97694,319,975340,5187265,53.1,0.0033,2.1105
48113019205,48,113,019205,"45-54",0.015635,97374,1522,966132,4211925,43.3,0.0071,2.1115
48113019205,48,113,019205,"55-64",0.025054,95852,2401,946513,3245792,33.9,0.0098,2.1264
48113019205,48,113,019205,"65-74",0.073736,93451,6891,900052,2299280,24.6,0.0182,2.1605
48113019205,48,113,019205,"75-84",0.355705,86560,30790,711650,1399227,16.2,0.0635,2.2951
48113019205,48,113,019205,"85 and older",1,55770,55770,687577,687577,12.3,0.0206,3.1264
48113019206,48,113,019206,"Under 1",0.006149,100000,615,99447,8326814,83.3,0.0066,1.7159
48113019206,48,113,019206,"1-4",0.003415,99385,339,396862,8227367,82.8,0.0035,1.6339
48113019206,48,113,019206,"5-14",0.000765,99046,76,990078,7830506,79.1,0.0002,1.6146
48113019206,48,113,019206,"15-24",0.00356,98970,352,987937,6840428,69.1,0.0018,1.6158
48113019206,48,113,019206,"25-34",0.007387,98618,728,982533,5852491,59.3,0.0034,1.6172
48113019206,48,113,019206,"35-44",0.003247,97889,318,977301,4869958,49.7,0.0033,1.6183
48113019206,48,113,019206,"45-54",0.009799,97571,956,970932,3892657,39.9,0.005,1.6168
48113019206,48,113,019206,"55-64",0.064006,96615,6184,935231,2921725,30.2,0.0197,1.6229
48113019206,48,113,019206,"65-74",0.102872,90431,9303,857798,1986494,22,0.0259,1.6388
48113019206,48,113,019206,"75-84",0.426914,81128,34635,638109,1128696,13.9,0.075,1.7433
48113019206,48,113,019206,"85 and older",1,46494,46494,490587,490587,10.6,0.0203,2.2606
48113019208,48,113,019208,"Under 1",0.006752,100000,675,99392,7672183,76.7,0.0026,1.7802
48113019208,48,113,019208,"1-4",0.001199,99325,119,397061,7572791,76.2,0.0002,1.7806
